name,category,address,city,state,zip_code,phone,website,email,distance_miles,business_size,source,area_label,latitude,longitude,matched_place_id,matched_place_confidence,slug
G-CON Manufacturing Inc.,,"G-CON Manufacturing Inc. designs, produces and installs prefabricated cleanroom PODs., G-CON Manufacturing Inc. designs, produces and installs prefabricated cleanroom PODs.",College Station,TX,,,http://gconbio.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,g-con-manufacturing-inc
979 Nutrition,,,College Station,TX,,,https://979nutrition.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,979-nutrition
"Ike's Small Engines, LLC",,,College Station,TX,77801,(979) 775-2124,http://ikesllc.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,ike-s-small-engines--llc
Collier Construction,,,College Station,TX,77833,(979) 836-4477,http://collierconstruction.com/,maceyt@collierconstruction.com,,Local Chamber Member,BCS Chamber,College Station,,,,,collier-construction
Ally Business Solutions,,"Ally Business Solutions specializes in providing the best cloud-based, full-service bookkeeping and payroll solutions for our clients!, Ally Business Solutions specializes in providing the best cloud-based, full-service bookkeeping and payroll solutions for our clients!",College Station,TX,,(979) 402-8545,https://ally-biz.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,ally-business-solutions
Brazos Valley Floor and Design,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,brazos-valley-floor-and-design
Grace Travel and Moore,,,College Station,TX,,,http://gracetravelandmoore.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,grace-travel-and-moore
Reece Homes,,,College Station,TX,,(979) 635-4800,http://reece-homes.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,reece-homes
12th Man Technology,,,College Station,TX,77845,(979) 314-0537,http://12thmantechnology.com/,msc@12thmantechnology.com,,Local Chamber Member,BCS Chamber,College Station,,,,,12th-man-technology
Ag Solar Guard Inc.,,,College Station,TX,77802,(979) 846-5091,http://agsolarguard.com/,agsolarguard1@gmail.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ag-solar-guard-inc
"Clarke & Wyndham, Inc.",,,College Station,TX,,,http://clarkewyndham.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,clarke---wyndham--inc
Dutch Bros. Coffee,Cafe,12065 Wellborn Road,College Station,TX,77845,,https://locations.dutchbros.com/dutch-bros-coffee-f33531806ef3,,3.09,Local Independent/Franchise,OpenStreetMap,College Station,30.5773418,-96.3168922,osm:way:1216153654,1.0,dutch-bros--coffee
"State Farm, Courtney Boring, Agent",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,state-farm--courtney-boring--agent
12th Park RV Resort,,,College Station,TX,,,http://12thpark.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,12th-park-rv-resort
River of Life Chiropractic,,,College Station,TX,77845,(979) 383-2105,http://riveroflifechirocare.com/,schedule@riveroflifechirocare.com,,Local Chamber Member,BCS Chamber,College Station,,,,,river-of-life-chiropractic
"Brazos Industries, LLC",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,brazos-industries--llc
Asher College Station,,,College Station,TX,77845,(979) 589-5995,https://asherlivingtx.com/college-station,,,Local Chamber Member,BCS Chamber,College Station,,,,,asher-college-station
AUTOTRUST REPAIRS LLC,,"Autotrust Repairs, Autotrust Repairs",College Station,TX,,(936) 582-0301,http://autotrustrepairs.com/,navasota@autotrustrepairs.com,,Local Chamber Member,BCS Chamber,College Station,,,,,autotrust-repairs-llc
Graze & Gala Charcuterie,,,College Station,TX,77807,(940) 535-4459,http://grazeandgala.com/,info@grazeandgala.com,,Local Chamber Member,BCS Chamber,College Station,,,,,graze---gala-charcuterie
Chilton Bacak Group,,,College Station,TX,,,http://chiltonbacakgroup.com/,info@chiltonbacakgroup.com,,Local Chamber Member,BCS Chamber,College Station,,,,,chilton-bacak-group
"Redtail Equipment Rental, LLC",,,College Station,TX,,,http://redtailrental.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,redtail-equipment-rental--llc
3rd On Main,,,College Station,TX,77803,(979) 353-4112,http://3rdonmain.com/,hello@3rdonmain.com,,Local Chamber Member,BCS Chamber,College Station,,,,,3rd-on-main
4.0 Cuts Barber Salon - Texas A&M,,,College Station,TX,77845,(979) 704-6440,http://40cuts.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,4-0-cuts-barber-salon---texas-a-m
Afresh Vision Enterprises,,,College Station,TX,,,http://afresh.vision/,,,Local Chamber Member,BCS Chamber,College Station,,,,,afresh-vision-enterprises
4.0 Cuts Barber Salon,,,College Station,TX,77845,(979) 704-6440,http://40cuts.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,4-0-cuts-barber-salon
"Charles Durr, Jr",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,charles-durr--jr
George's Paint & Body LLC,,,College Station,TX,,(979) 775-3712,http://georgespaintandbody.com/,info@georgespaintandbody.com,,Local Chamber Member,BCS Chamber,College Station,,,,,george-s-paint---body-llc
Re/Max 20|20,,,College Station,TX,,,http://2020bcs.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,re-max-20-20
Community Development Services,,,College Station,TX,77803,(979) 209-5000,http://bryantx.gov/,,,Local Chamber Member,BCS Chamber,College Station,,,,,community-development-services
Row House College Station,,,College Station,TX,,,http://therowhouse.com/,marketing@therowhouse.com,,Local Chamber Member,BCS Chamber,College Station,,,,,row-house-college-station
Andy's Frozen Custard,Ice Cream,104 Southwest Parkway,College Station,TX,77840,(417) 881-3500,http://eatandys.com/,marketing@eatandys.com,1.94,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",College Station,30.5912954,-96.3295574,osm:way:1279749419,1.0,andy-s-frozen-custard
Grassroots LLC,,,College Station,TX,,(979) 703-8412,http://grassrootsbcs.com/,info@grassrootsbcs.com,,Local Chamber Member,BCS Chamber,College Station,,,,,grassroots-llc
G & S Custom Pools LLC,,,College Station,TX,,(979) 933-8400,http://gandscustompools.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,g---s-custom-pools-llc
180 Degrees Consulting,,,College Station,TX,,,https://180dctamu.com/,kprimeaux@180dc.org,,Local Chamber Member,BCS Chamber,College Station,,,,,180-degrees-consulting
"George's Auto Glass, LLC",,,College Station,TX,77803,(979) 977-6150,http://georgesauto.glass/,info@georgesauto.glass,,Local Chamber Member,BCS Chamber,College Station,,,,,george-s-auto-glass--llc
Comcast Business / Xfinity,,,College Station,TX,,,https://texas.comcast.com/bcs,,,Local Chamber Member,BCS Chamber,College Station,,,,,comcast-business---xfinity
St. Joseph Health Express Care College Station,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,st--joseph-health-express-care-college-station
Gringo's Mexican Kitchen,Restaurant,4300 South Highway 6,College Station,TX,77845,(979) 485-1483,https://gringostexmex.com/gringos-locations/gringos-college-station,gmk12@gringostexmex.com,5.53,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",College Station,30.5655282,-96.2670682,osm:way:1337113838,1.0,gringo-s-mexican-kitchen
"Guarantee Mortgage, LLC",,"Guarantee Mortgage Company, College Station, Texas mortgage broker. Hundreds of mortgage options under one roof. Start an application to see your best option., Guarantee Mortgage Company, College Station, Texas mortgage broker. Hundreds of mortgage options under one roof. Start an application to see your best option.",College Station,TX,,(979) 977-3900,http://guaranteemcs.com/,team@guaranteemc.com,,Local Chamber Member,BCS Chamber,College Station,,,,,guarantee-mortgage--llc
B&B Automotive Services,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,b-b-automotive-services
Robwiththehat,,,College Station,TX,,,http://djrob.co/,,,Local Chamber Member,BCS Chamber,College Station,,,,,robwiththehat
Cotton Patch Cafe,Cafe,940 North Earl Rudder Freeway,Bryan,TX,77802,,https://cottonpatch.com/locations/bryan,,3.87,Local Independent/Franchise,OpenStreetMap,Bryan,30.6746292,-96.3383552,osm:way:1351161422,1.0,cotton-patch-cafe
Renner Chiropractic,,,College Station,TX,77802,(979) 774-6337,http://rennerchiropractic.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,renner-chiropractic
City Bank,,,College Station,TX,,,http://citybanktexas.com/,,,Local Chamber Member,BCS Chamber,College Station,30.638039,-96.3172241,osm:way:407979784,0.84,city-bank
7 Brew,Restaurant,612 East Villa Maria Road,Bryan,TX,,,https://7brew.com/location/texas-bryan-000215,,2.03,Local Independent/Franchise,OpenStreetMap,Bryan,30.6443354,-96.3530503,osm:way:1367457277,1.0,7-brew
ABC Supply,,,College Station,TX,,,http://abcsupply.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,abc-supply
College Station Tent & Event,,,College Station,TX,77803,(210) 748-9775,http://cstattent.com/,info@cstattent.com,,Local Chamber Member,BCS Chamber,College Station,,,,,college-station-tent---event
Ronald McDonald House Charities of Central Texas,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ronald-mcdonald-house-charities-of-central-texas
Casa Monarca,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,casa-monarca
Good Company Construction,,"Transforming homes and businesses in Texas, Good Company Construction excels in innovative remodeling, dedicated craftsmanship, and customer satisfaction., Transforming homes and businesses in Texas, Good Company Construction excels in innovative remodeling, dedicated craftsmanship, and customer satisfaction.",College Station,TX,77802,(979) 201-8841,http://goodcompanyconstruction.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,good-company-construction
Twin Peaks,Restaurant,768 North Earl Rudder Freeway,Bryan,TX,77802,(979) 393-0430,https://twinpeaksrestaurant.com/locations/bryan,,3.55,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",Bryan,30.6700586,-96.3347127,osm:way:1368022181,1.0,twin-peaks
"Riley, Shawn",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,riley--shawn
"Rodriguez & Gimbert, PLLC",,,College Station,TX,,,http://rglawyer.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,rodriguez---gimbert--pllc
CTWP,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ctwp
Arrow S Pest Control,,,College Station,TX,77805,(979) 314-9386,http://arrowspestcontrol.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,arrow-s-pest-control
Greater Brazos Partnership,,,College Station,TX,,,http://greaterbrazos.org/,,,Local Chamber Member,BCS Chamber,College Station,,,,,greater-brazos-partnership
Atmos Energy,,,College Station,TX,,(866) 322-8667,http://atmosenergy.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,atmos-energy
Giddy Up Glamour,,,College Station,TX,77845,,http://gugonline.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,giddy-up-glamour
Richard Wayne Pollard Education Foundation,,,College Station,TX,77802,(979) 574-0540,http://rwpef.org/,info@rwpef.org,,Local Chamber Member,BCS Chamber,College Station,,,,,richard-wayne-pollard-education-foundation
Aqua-Tots Swim Schools,,,College Station,TX,77802,(979) 314-9879,https://aqua-tots.com/bryan-college-station,,,Local Chamber Member,BCS Chamber,College Station,,,,,aqua-tots-swim-schools
"Cargill, Lee",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,cargill--lee
REVELxp,,,College Station,TX,,(979) 775-1700,https://revelxp.com/texas-a-m,brook.neumeyer@revelxp.com,,Local Chamber Member,BCS Chamber,College Station,,,,,revelxp
Adobe Acrobat,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,adobe-acrobat
Aggieland Construction,,,College Station,TX,,(979) 393-0080,http://aggielandconstruction.com/,bids@aggielandconstruction.com,,Local Chamber Member,BCS Chamber,College Station,,,,,aggieland-construction
AG Workers Insurance,,,College Station,TX,,,http://agworkers.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,ag-workers-insurance
Apricot Lane Boutique,,,College Station,TX,,,https://apricotlaneboutique.com/store/collegestation,,,Local Chamber Member,BCS Chamber,College Station,,,,,apricot-lane-boutique
Charles Schwab & Co,,,College Station,TX,77840,(979) 599-5140,https://client.schwab.com/Public/BranchLocator/branchdetails.aspx?branchid=1956,,,Local Chamber Member,BCS Chamber,College Station,,,,,charles-schwab---co
GreenPrint Real Estate Group,,,College Station,TX,77845,(979) 213-5101,http://greenprintrealestate.com/,hello@greenprintrealestate.com,,Local Chamber Member,BCS Chamber,College Station,,,,,greenprint-real-estate-group
Citizens Bank,,,College Station,TX,,(903) 984-8671,http://citizensbanktx.com/,,,Local Chamber Member,BCS Chamber,College Station,30.6482618,-96.2992397,osm:way:966370659,0.84,citizens-bank
"Aggieland Apartment Finders, LLC",,,College Station,TX,77840,(979) 289-1911,http://aggielandapartmentfinders.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,aggieland-apartment-finders--llc
Cavalier Cigar Company,,,College Station,TX,77840,(979) 693-6734,http://txcigar.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,cavalier-cigar-company
GLS,,,College Station,TX,,,http://glstexas.com/,cmezzano@glstexas.com,,Local Chamber Member,BCS Chamber,College Station,,,,,gls
Christian Brothers Automotive - Bryan,,,College Station,TX,77808,(979) 325-3348,http://cbac.com/Bryan,,,Local Chamber Member,BCS Chamber,College Station,,,,,christian-brothers-automotive---bryan
CREI Partners,,,College Station,TX,77802,(979) 895-4222,http://creipartners.com/,invest@creipartners.com,,Local Chamber Member,BCS Chamber,College Station,,,,,crei-partners
C&J Barbeque Bryan,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,c-j-barbeque-bryan
Arlene Campbell Humanitarian Foundation,,,College Station,TX,77872,,http://arlenecampbell.org/,info@arlenecampbell.org,,Local Chamber Member,BCS Chamber,College Station,,,,,arlene-campbell-humanitarian-foundation
Great Escapes Bryan College Station,,,College Station,TX,,,http://greatescapesbcs.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,great-escapes-bryan-college-station
Ramada by Wyndham College Station,,,College Station,TX,77840,(844) 405-4141,https://wyndhamhotels.com/hotels/23896,accessibility@wyndham.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ramada-by-wyndham-college-station
"American Fire Protection Group, Inc.",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,30.5670541,-96.2979136,osm:way:1180585667,0.84,american-fire-protection-group--inc
"Goode-Haddock, Celia",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,goode-haddock--celia
Casa Mangiare,,,College Station,TX,,,http://casamangiare.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,casa-mangiare
"Ruffino, J.J.",,,College Station,TX,,(140) 866-2825,http://jjspackage.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,ruffino--j-j
Ron Gay Financial Services,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ron-gay-financial-services
George Bush Presidential Library and Museum,,,College Station,TX,77841,(979) 862-2251,http://bush41.org/,bush.foundation@bush41.org,,Local Chamber Member,BCS Chamber,College Station,30.5963132,-96.35312,osm:way:52723782,0.84,george-bush-presidential-library-and-museum
